,Date image,no-data: 0,non-water: 1,water: 2
0,1987_12_01_training_r11,0,364024,132544
1,1988_01_01_training_r11,0,500000,0
2,1988_02_01_training_r11,0,500000,0
3,1988_03_01_training_r11,0,500000,0
4,1988_04_01_training_r11,0,500000,0
5,1988_05_01_training_r11,0,500000,0
6,1988_06_01_training_r11,0,250052,243860
7,1988_07_01_training_r11,0,500000,0
8,1988_08_01_training_r11,0,500000,0
9,1988_09_01_training_r11,0,500000,0
10,1988_10_01_training_r11,0,250060,243613
11,1988_11_01_training_r11,0,500000,0
12,1988_12_01_training_r11,0,500000,0
13,1989_01_01_training_r11,0,252116,242083
14,1989_02_01_training_r11,0,500000,0
15,1989_03_01_training_r11,0,250284,246688
16,1989_04_01_training_r11,0,268506,227210
17,1989_05_01_training_r11,0,250052,244634
18,1989_06_01_training_r11,0,500000,0
19,1989_07_01_training_r11,0,500000,0
20,1989_08_01_training_r11,0,500000,0
21,1989_09_01_training_r11,0,500000,0
22,1989_10_01_training_r11,0,500000,0
23,1989_11_01_training_r11,0,500000,0
24,1989_12_01_training_r11,0,255210,240245
25,1990_01_01_training_r11,0,301695,194350
26,1990_02_01_training_r11,0,252089,244669
27,1990_03_01_training_r11,0,496006,3993
28,1990_04_01_training_r11,0,500000,0
29,1990_05_01_training_r11,0,420056,78739
30,1990_06_01_training_r11,0,347136,147246
31,1990_07_01_training_r11,0,500000,0
32,1990_08_01_training_r11,0,500000,0
33,1990_09_01_training_r11,0,500000,0
34,1990_10_01_training_r11,0,500000,0
35,1990_11_01_training_r11,0,497875,2125
36,1990_12_01_training_r11,0,358804,136141
37,1991_01_01_training_r11,0,500000,0
38,1991_02_01_training_r11,0,260167,237215
39,1991_03_01_training_r11,0,251649,244983
40,1991_04_01_training_r11,0,311997,183436
41,1991_05_01_training_r11,0,250052,244041
42,1991_06_01_training_r11,0,500000,0
43,1991_07_01_training_r11,0,500000,0
44,1991_08_01_training_r11,0,500000,0
45,1991_09_01_training_r11,0,500000,0
46,1991_10_01_training_r11,0,500000,0
47,1991_11_01_training_r11,0,500000,0
48,1991_12_01_training_r11,0,418065,77683
49,1992_01_01_training_r11,0,472057,22826
50,1992_02_01_training_r11,0,259373,238010
51,1992_03_01_training_r11,0,499891,109
52,1992_04_01_training_r11,0,421324,77997
53,1992_05_01_training_r11,0,250052,249837
54,1992_06_01_training_r11,0,250204,245017
55,1992_07_01_training_r11,0,500000,0
56,1992_08_01_training_r11,0,500000,0
57,1992_09_01_training_r11,0,500000,0
58,1992_10_01_training_r11,0,500000,0
59,1992_11_01_training_r11,0,252723,241329
60,1992_12_01_training_r11,0,492927,6239
61,1993_01_01_training_r11,0,500000,0
62,1993_02_01_training_r11,0,493509,5961
63,1993_03_01_training_r11,0,250972,246689
64,1993_04_01_training_r11,0,500000,0
65,1993_05_01_training_r11,0,500000,0
66,1993_06_01_training_r11,0,500000,0
67,1993_07_01_training_r11,0,500000,0
68,1993_08_01_training_r11,0,499883,2
69,1993_09_01_training_r11,0,414346,85152
70,1993_10_01_training_r11,0,250052,241739
71,1993_11_01_training_r11,0,500000,0
72,1993_12_01_training_r11,0,262118,233473
73,1994_01_01_training_r11,0,497123,2479
74,1994_02_01_training_r11,0,252117,244421
75,1994_03_01_training_r11,0,250170,246724
76,1994_04_01_training_r11,0,500000,0
77,1994_05_01_training_r11,0,500000,0
78,1994_06_01_training_r11,0,410815,87619
79,1994_07_01_training_r11,0,500000,0
80,1994_08_01_training_r11,0,500000,0
81,1994_09_01_training_r11,0,250404,240407
82,1994_10_01_training_r11,0,250855,243592
83,1994_11_01_training_r11,0,254493,240250
84,1994_12_01_training_r11,0,417838,78473
85,1995_01_01_training_r11,0,494629,4944
86,1995_02_01_training_r11,0,276673,220306
87,1995_03_01_training_r11,0,250356,246998
88,1995_04_01_training_r11,0,500000,0
89,1995_05_01_training_r11,0,500000,0
90,1995_06_01_training_r11,0,500000,0
91,1995_07_01_training_r11,0,500000,0
92,1995_08_01_training_r11,0,500000,0
93,1995_09_01_training_r11,0,500000,0
94,1995_10_01_training_r11,0,500000,0
95,1995_11_01_training_r11,0,500000,0
96,1995_12_01_training_r11,0,254706,240788
97,1996_01_01_training_r11,0,487187,8952
98,1996_02_01_training_r11,0,351608,143929
99,1996_03_01_training_r11,0,500000,0
100,1996_04_01_training_r11,0,500000,0
101,1996_05_01_training_r11,0,500000,0
102,1996_06_01_training_r11,0,499974,12
103,1996_07_01_training_r11,0,306196,184810
104,1996_08_01_training_r11,0,500000,0
105,1996_09_01_training_r11,0,268732,222866
106,1996_10_01_training_r11,0,250060,241392
107,1996_11_01_training_r11,0,256102,237173
108,1996_12_01_training_r11,0,254851,239861
109,1997_01_01_training_r11,0,463273,32661
110,1997_02_01_training_r11,0,267204,229923
111,1997_03_01_training_r11,0,250210,246896
112,1997_04_01_training_r11,0,500000,0
113,1997_05_01_training_r11,0,500000,0
114,1997_06_01_training_r11,0,500000,0
115,1997_07_01_training_r11,0,500000,0
116,1997_08_01_training_r11,0,500000,0
117,1997_09_01_training_r11,0,500000,0
118,1997_10_01_training_r11,0,500000,0
119,1997_11_01_training_r11,0,500000,0
120,1997_12_01_training_r11,0,500000,0
121,1998_01_01_training_r11,0,500000,0
122,1998_02_01_training_r11,0,500000,0
123,1998_03_01_training_r11,0,500000,0
124,1998_04_01_training_r11,0,500000,0
125,1998_05_01_training_r11,0,500000,0
126,1998_06_01_training_r11,0,500000,0
127,1998_07_01_training_r11,0,500000,0
128,1998_08_01_training_r11,0,500000,0
129,1998_09_01_training_r11,0,498617,844
130,1998_10_01_training_r11,0,500000,0
131,1998_11_01_training_r11,0,500000,0
132,1998_12_01_training_r11,0,500000,0
133,1999_01_01_training_r11,0,500000,0
134,1999_02_01_training_r11,0,500000,0
135,1999_03_01_training_r11,0,500000,0
136,1999_04_01_training_r11,0,500000,0
137,1999_05_01_training_r11,0,500000,0
138,1999_06_01_training_r11,0,500000,0
139,1999_07_01_training_r11,0,289934,201325
140,1999_08_01_training_r11,0,472556,26484
141,1999_09_01_training_r11,0,500000,0
142,1999_10_01_training_r11,0,250567,236579
143,1999_11_01_training_r11,0,500000,0
144,1999_12_01_training_r11,0,398319,96290
145,2000_01_01_training_r11,0,500000,0
146,2000_02_01_training_r11,0,252892,243334
147,2000_03_01_training_r11,0,250186,246864
148,2000_04_01_training_r11,0,500000,0
149,2000_05_01_training_r11,0,351413,148587
150,2000_06_01_training_r11,0,500000,0
151,2000_07_01_training_r11,0,500000,0
152,2000_08_01_training_r11,0,500000,0
153,2000_09_01_training_r11,0,385236,103874
154,2000_10_01_training_r11,0,259234,230220
155,2000_11_01_training_r11,0,379137,113338
156,2000_12_01_training_r11,0,500000,0
157,2001_01_01_training_r11,0,500000,0
158,2001_02_01_training_r11,0,253264,243316
159,2001_03_01_training_r11,0,500000,0
160,2001_04_01_training_r11,0,250898,248199
161,2001_05_01_training_r11,0,500000,0
162,2001_06_01_training_r11,0,500000,0
163,2001_07_01_training_r11,0,465597,32598
164,2001_08_01_training_r11,0,499997,0
165,2001_09_01_training_r11,0,250052,240801
166,2001_10_01_training_r11,0,500000,0
167,2001_11_01_training_r11,0,500000,0
168,2001_12_01_training_r11,0,419628,76324
169,2002_01_01_training_r11,0,500000,0
170,2002_02_01_training_r11,0,258249,237367
171,2002_03_01_training_r11,0,250338,246740
172,2002_04_01_training_r11,0,500000,0
173,2002_05_01_training_r11,0,500000,0
174,2002_06_01_training_r11,0,250052,243944
175,2002_07_01_training_r11,0,500000,0
176,2002_08_01_training_r11,0,473564,24142
177,2002_09_01_training_r11,0,295066,195193
178,2002_10_01_training_r11,0,250264,242101
179,2002_11_01_training_r11,0,500000,0
180,2002_12_01_training_r11,0,452775,43381
181,2003_01_01_training_r11,0,500000,0
182,2003_02_01_training_r11,0,253613,243331
183,2003_03_01_training_r11,0,250418,246817
184,2003_04_01_training_r11,0,500000,0
185,2003_05_01_training_r11,0,250052,249727
186,2003_06_01_training_r11,0,500000,0
187,2003_07_01_training_r11,0,344226,144969
188,2003_08_01_training_r11,0,500000,0
189,2003_09_01_training_r11,0,500000,0
190,2003_10_01_training_r11,0,290722,201048
191,2003_11_01_training_r11,0,326886,167336
192,2003_12_01_training_r11,0,456634,42592
193,2004_01_01_training_r11,0,499613,106
194,2004_02_01_training_r11,0,254194,241148
195,2004_03_01_training_r11,0,250052,247054
196,2004_04_01_training_r11,0,250052,247427
197,2004_05_01_training_r11,0,250052,245453
198,2004_06_01_training_r11,0,250289,246916
199,2004_07_01_training_r11,0,499994,6
200,2004_08_01_training_r11,0,500000,0
201,2004_09_01_training_r11,0,263511,230450
202,2004_10_01_training_r11,0,250144,239923
203,2004_11_01_training_r11,0,271196,221781
204,2004_12_01_training_r11,0,411761,83369
205,2005_01_01_training_r11,0,440972,55792
206,2005_02_01_training_r11,0,250818,245883
207,2005_03_01_training_r11,0,250087,247145
208,2005_04_01_training_r11,0,250052,247445
209,2005_05_01_training_r11,0,250052,246332
210,2005_06_01_training_r11,0,250052,244663
211,2005_07_01_training_r11,0,458253,35668
212,2005_08_01_training_r11,0,499987,13
213,2005_09_01_training_r11,0,500000,0
214,2005_10_01_training_r11,0,250057,235148
215,2005_11_01_training_r11,0,250528,241146
216,2005_12_01_training_r11,0,325522,168753
217,2006_01_01_training_r11,0,318886,178234
218,2006_02_01_training_r11,0,252139,244771
219,2006_03_01_training_r11,0,271456,226173
220,2006_04_01_training_r11,0,250053,247408
221,2006_05_01_training_r11,0,259172,236777
222,2006_06_01_training_r11,0,500000,0
223,2006_07_01_training_r11,0,500000,0
224,2006_08_01_training_r11,0,439578,59420
225,2006_09_01_training_r11,0,318636,175106
226,2006_10_01_training_r11,0,250052,243836
227,2006_11_01_training_r11,0,282305,211164
228,2006_12_01_training_r11,0,378457,117298
229,2007_01_01_training_r11,0,317556,178990
230,2007_02_01_training_r11,0,261269,235967
231,2007_03_01_training_r11,0,250200,245795
232,2007_04_01_training_r11,0,250052,246133
233,2007_05_01_training_r11,0,250052,244827
234,2007_06_01_training_r11,0,280605,216228
235,2007_07_01_training_r11,0,438470,57945
236,2007_08_01_training_r11,0,500000,0
237,2007_09_01_training_r11,0,250052,237513
238,2007_10_01_training_r11,0,257795,230685
239,2007_11_01_training_r11,0,254217,237905
240,2007_12_01_training_r11,0,420275,76035
241,2008_01_01_training_r11,0,333430,163685
242,2008_02_01_training_r11,0,253134,243729
243,2008_03_01_training_r11,0,279426,218290
244,2008_04_01_training_r11,0,250052,247181
245,2008_05_01_training_r11,0,250052,245361
246,2008_06_01_training_r11,0,293341,201725
247,2008_07_01_training_r11,0,447278,45218
248,2008_08_01_training_r11,0,500000,0
249,2008_09_01_training_r11,0,253544,234667
250,2008_10_01_training_r11,0,250052,230930
251,2008_11_01_training_r11,0,250342,240390
252,2008_12_01_training_r11,0,395615,96396
253,2009_01_01_training_r11,0,359064,136343
254,2009_02_01_training_r11,0,250748,244807
255,2009_03_01_training_r11,0,250104,246163
256,2009_04_01_training_r11,0,250052,246116
257,2009_05_01_training_r11,0,250090,245387
258,2009_06_01_training_r11,0,250052,246131
259,2009_07_01_training_r11,0,430274,62356
260,2009_08_01_training_r11,0,427966,71873
261,2009_09_01_training_r11,0,250063,238497
262,2009_10_01_training_r11,0,250210,227744
263,2009_11_01_training_r11,0,250693,240032
264,2009_12_01_training_r11,0,336702,157043
265,2010_01_01_training_r11,0,499881,86
266,2010_02_01_training_r11,0,280752,215294
267,2010_03_01_training_r11,0,250052,246169
268,2010_04_01_training_r11,0,250052,245446
269,2010_05_01_training_r11,0,250052,244632
270,2010_06_01_training_r11,0,250052,244838
271,2010_07_01_training_r11,0,500000,0
272,2010_08_01_training_r11,0,500000,0
273,2010_09_01_training_r11,0,500000,0
274,2010_10_01_training_r11,0,285466,206662
275,2010_11_01_training_r11,0,500000,0
276,2010_12_01_training_r11,0,365437,130315
277,2011_01_01_training_r11,0,266200,229325
278,2011_02_01_training_r11,0,250786,245392
279,2011_03_01_training_r11,0,253339,243731
280,2011_04_01_training_r11,0,500000,0
281,2011_05_01_training_r11,0,319492,177114
282,2011_06_01_training_r11,0,250052,245381
283,2011_07_01_training_r11,0,499989,8
284,2011_08_01_training_r11,0,343445,145364
285,2011_09_01_training_r11,0,424375,68795
286,2011_10_01_training_r11,0,250072,240572
287,2011_11_01_training_r11,0,436792,55615
288,2011_12_01_training_r11,0,458477,36591
289,2012_01_01_training_r11,0,446690,49124
290,2012_02_01_training_r11,0,289348,207492
291,2012_03_01_training_r11,0,250207,246907
292,2012_04_01_training_r11,0,284298,211198
293,2012_05_01_training_r11,0,290737,206173
294,2012_06_01_training_r11,0,311256,185795
295,2012_07_01_training_r11,0,500000,0
